experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,1,520,-2510.0,-4.826923076923077,0.40192307692307694,0.882545624707534,-3955.0,-2.0135019355898276
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,2,520,-2380.0,-4.576923076923077,0.40576923076923077,0.8875767595654228,-3895.0,-1.9391602900025775
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,3,520,-2365.0,-4.548076923076923,0.40384615384615385,0.888914983560357,-4025.0,-1.8969409721291917
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,1,520,-1920.0,-3.6923076923076925,0.40576923076923077,0.9070667957405615,-3310.0,-1.5840541262155892
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,2,520,-2390.0,-4.596153846153846,0.40384615384615385,0.8871843285343404,-3970.0,-1.9221116127310878
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,3,520,-2275.0,-4.375,0.40576923076923077,0.8920777988614801,-3890.0,-1.834625673227035
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1,520,-3165.0,-6.086538461538462,0.4,0.8540129151291513,-4100.0,-2.7596318000884925
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2,520,-2535.0,-4.875,0.4,0.8814589665653495,-4140.0,-2.015908895382159
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3,520,-2710.0,-5.211538461538462,0.40192307692307694,0.8736007462686567,-4025.0,-2.300813881824272
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1,520,-3055.0,-5.875,0.39615384615384613,0.8579400139502441,-3955.0,-2.634838817415358
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2,520,-1445.0,-2.7788461538461537,0.4096153846153846,0.9293398533007335,-3635.0,-1.1839490772314927
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3,520,-2510.0,-4.826923076923077,0.4,0.8824355971896956,-3955.0,-2.0007020060696186
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1,520,-2845.0,-5.471153846153846,0.39807692307692305,0.8667447306791569,-3945.0,-2.308962293263421
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2,520,-1920.0,-3.6923076923076925,0.4096153846153846,0.907979870596693,-3445.0,-1.594629471842845
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3,520,-2185.0,-4.201923076923077,0.40384615384615385,0.8959771482980243,-3990.0,-1.7640276641656185
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1,520,-3725.0,-7.163461538461538,0.4115384615384615,0.8268649779223798,-4645.0,-3.3775439024127047
