experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,random_search,1,3012,25420.0,8.439575033200532,0.4863877822045153,1.454009644579389,-2495.0,10.212809930235762
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,random_search,2,3012,26630.0,8.841301460823374,0.48373173970783534,1.480382429872824,-2115.0,12.838860148617126
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,mlp,random_search,3,3012,28470.0,9.452191235059761,0.48738379814077026,1.5228170048664034,-2115.0,13.641683474430328
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,de,1,3012,23210.0,7.705843293492696,0.4684594953519256,1.404496340188219,-2190.0,11.766797771344862
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,de,2,3012,21500.0,7.138114209827357,0.4641434262948207,1.3686873017233987,-1375.0,11.357601870093074
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,de,3,3012,20400.0,6.772908366533865,0.45750332005312083,1.3459972862957938,-2080.0,10.96296064493854
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,ga,1,3012,19980.0,6.633466135458168,0.46148738379814075,1.3380710659898478,-1710.0,11.212231604415194
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,ga,2,3012,23050.0,7.652722443559097,0.46547144754316067,1.4008695652173913,-2160.0,12.557278456411822
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,ga,3,3012,23270.0,7.725763612217795,0.4704515272244356,1.405966503838102,-1845.0,12.614186094303598
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,gwo,1,3012,22210.0,7.373837981407703,0.46580345285524566,1.383493050159717,-1880.0,12.387871769656735
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,gwo,2,3012,21590.0,7.167994687915007,0.4651394422310757,1.3705483566463572,-1375.0,11.458769037043767
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,gwo,3,3012,22970.0,7.626162018592297,0.46978751660026563,1.3995477474343363,-1745.0,12.414685016014337
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,1,3012,21860.0,7.257636122177955,0.4628154050464807,1.3758920127246153,-1835.0,12.042106553977154
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,2,3012,24110.0,8.00464807436919,0.4641434262948207,1.4229082617084723,-2310.0,13.356106860002267
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,pso,3,3012,21350.0,7.088313413014609,0.4594953519256308,1.3652069791310297,-1800.0,11.882648509352709
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,1,3012,19270.0,6.397742363877822,0.45683930942895085,1.3236751490719745,-2640.0,10.713140651900051
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,2,3012,22640.0,7.51660026560425,0.4644754316069057,1.3921704486402218,-1335.0,12.081002136205885
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,rf,random_search,3,3012,22180.0,7.363877822045152,0.4591633466135458,1.3821502412129565,-1705.0,12.514380503673081
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,1,3012,23910.0,7.938247011952191,0.47310756972111556,1.4196945760926805,-2635.0,9.79817161966295
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,2,3012,1710.0,0.5677290836653387,0.43824701195219123,1.0249380195420739,-6820.0,0.6258116303953374
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,de,3,3012,-7270.0,-2.413678618857902,0.42861885790172644,0.9007440780940679,-7945.0,-3.4906552211607482
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,1,3012,29050.0,9.644754316069058,0.5192563081009296,1.5408172763660057,-4235.0,9.000813168002992
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,2,3012,13550.0,4.49867197875166,0.4644754316069057,1.2174610816883324,-4485.0,6.0923766625216444
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,ga,3,3012,41400.0,13.745019920318725,0.5401726427622842,1.8777695324923143,-4595.0,10.207348208691903
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,1,3012,23730.0,7.878486055776892,0.4724435590969456,1.4157687253613667,-2635.0,9.685236609483699
