date,daily_return_points,experiment,experiment_label,model,optimizer,seed
2024-05-28,4230.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-05-29,370.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-05-31,-1160.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-03,1025.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-04,915.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-05,520.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-06,140.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-07,165.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-10,85.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-12,6655.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-13,1015.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-14,1685.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-18,1085.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-19,745.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-20,2050.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-21,2410.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-24,-50.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-25,-230.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-26,-1095.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-27,2215.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-06-28,670.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,1
2024-05-20,-590.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-21,-400.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-22,655.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-23,-470.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-24,2575.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-27,485.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-28,3900.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-29,-120.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-31,-1200.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-03,565.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-04,905.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-05,340.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-06,70.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-07,165.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-10,225.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-12,4385.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-13,825.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-14,1765.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-18,1395.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-19,385.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-20,1300.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-21,2440.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-24,700.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-25,-580.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-26,-1135.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-27,2515.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-06-28,420.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,2
2024-05-20,-640.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-21,-340.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-22,805.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-23,-910.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-24,2555.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-27,525.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-28,3900.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-29,-440.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-31,-1250.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-03,735.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-04,1065.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-05,160.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-06,160.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-07,105.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-10,305.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-12,4435.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-13,785.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-14,2035.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-18,1585.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-19,275.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-20,1090.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-21,2520.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-24,1200.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-25,-590.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-26,-1235.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-27,2645.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-06-28,370.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,pso,3
2024-05-20,-590.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-21,220.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-22,475.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-23,-350.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-24,2575.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-27,355.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-28,4280.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-29,340.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-31,-1260.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-03,1065.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-04,895.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-05,360.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-06,150.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-07,165.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-10,135.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-12,6655.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-13,1005.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-14,1765.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-18,1085.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-19,715.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-20,1830.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-21,2410.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-24,330.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-25,-280.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-26,-1095.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-27,2215.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-06-28,600.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,1
2024-05-20,-590.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-21,-250.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-22,615.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-23,-260.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-24,2575.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-27,345.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-28,4250.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-29,220.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-31,-1230.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-03,1065.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-04,885.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-05,490.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-06,140.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-07,165.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-10,85.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-12,5205.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-13,965.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-14,1685.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-18,1085.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-19,495.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-20,1830.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-21,2410.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-24,430.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-25,-280.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-26,-1125.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-27,2415.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-06-28,910.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,2
2024-05-20,630.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-21,1850.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-22,55.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-23,1100.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-24,3455.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-27,-1765.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-28,5660.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-29,3220.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-31,640.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-03,4225.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-04,-2055.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-05,2970.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-06,-3930.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-07,285.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-10,-5305.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-12,11635.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-13,2355.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-14,-2935.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-18,-5885.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-19,225.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-20,5640.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-21,-5390.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-24,-4280.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-25,2100.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-26,3525.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-27,-5525.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-06-28,5110.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,cnn,random_search,3
2024-05-20,-60.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-21,-220.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-22,835.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-23,240.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-24,2735.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-27,425.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-28,4090.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-29,1010.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-31,40.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-03,1015.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-04,1095.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-05,1170.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-06,320.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-07,165.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-10,325.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-12,4735.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-13,1205.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-14,1485.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-18,1245.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-19,725.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-20,2150.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-21,1920.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-24,200.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-25,-400.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-26,-615.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-27,1525.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-06-28,1650.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,1
2024-05-20,-300.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-21,-220.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-22,835.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-23,300.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-24,2655.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-27,405.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-28,4060.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-29,910.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-31,-110.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-03,1015.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-04,1065.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-05,930.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-06,320.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-07,165.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-10,435.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-12,4445.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-13,1205.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-14,1365.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-18,1465.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-19,725.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-20,1890.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-21,1920.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-24,270.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-25,-500.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-26,-615.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-27,1525.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-06-28,1380.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,2
2024-05-20,-130.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-21,-220.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-22,835.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-23,240.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-24,2705.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-27,405.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-28,4060.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-29,950.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-31,-110.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-03,1015.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-04,1135.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-05,1170.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-06,320.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-07,165.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-10,375.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-12,4445.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-13,1205.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-14,1255.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-18,1435.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-19,725.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-20,2150.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-21,1920.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-24,270.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-25,-500.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-26,-615.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-27,1525.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-06-28,1650.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,de,3
2024-05-20,-510.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-05-21,-220.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-05-22,835.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-05-23,150.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-05-24,2655.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-05-27,465.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-05-28,3830.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-05-29,640.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-05-31,-460.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-06-03,965.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-06-04,1005.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-06-05,440.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
2024-06-06,350.0,exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,ga,1
